Quadrupole Term [T/m]	Sextupole Term [T/m²]
0.0002249409780008421	0.04511699757466581
0.0002248500114371176	0.04511705291214958
0.0002247590443700977	0.04511710828552608
0.0002246680767941542	0.04511716369750839
0.0002245771087090524	0.04511721914052903
0.0002244861401236535	0.04511727462862672
0.000224395171022128	0.04511733015208514
0.0002243042014177325	0.04511738571234317
0.0002242132313068233	0.04511744131174727
0.0002241222606864877	0.04511749694514954
0.0002240312895554901	0.04511755262118725
0.0002239403179125973	0.04511760832907658
0.0002238493457657546	0.04511766408120939
0.0002237583731513092	0.04511771987360896
0.0002236673999300522	0.0451177756882435
0.0002235764262426908	0.04511783154834343
0.0002234854520528841	0.04511788744684306
0.0002233944773498602	0.04511794338821186
0.0002233035021311275	0.04511799935947082
0.0002232125264012139	0.04511805537041034
0.0002231215502069474	0.04511811142864559
0.0002230305734498468	0.04511816751406863
0.0002229395961382937	0.04511822362951382
0.0002228486183986953	0.04511827980250984
0.0002227576400923634	0.04511833600099631
0.0002226666612391209	0.04511839223176158
0.0002225756819085515	0.04511844850884519
0.0002224847021113422	0.04511850482898296
0.0002223937217035212	0.0451185611713447
0.0002223027408270565	0.04511861756051758
0.0002222117594795872	0.04511867399742696
0.000222120777572125	0.04511873046194921
0.0002220297951410809	0.04511878696201448
0.0002219388121456915	0.04511884349614451
0.0002218478286777215	0.04511890007486812
0.0002217568447461731	0.0451189567011815
0.0002216658602446994	0.04511901335666281
0.0002215748752215828	0.04511907004594899
0.0002214838896319659	0.04511912676773076
0.0002213929036125448	0.04511918354333974
0.0002213019187616308	0.0451192410413622
0.0002235620988675975	0.04552645690043453
0.0002260937039769095	0.0459798603557272
0.0002286964098590188	0.04644548297186491
0.000231370129089425	0.04692337889844486
0.0002341148616684462	0.04741354814500068
0.0002369306077344266	0.04791599073614913
0.0002398173673695432	0.04843070670341017
0.0002427751407101192	0.04895769607175521
0.0002458039278450855	0.04949695886956142
0.0002489037287177119	0.05004849509118221
0.0002520745435614445	0.05061230478465457
0.0002553163724141031	0.05118838796623527
0.0002586292154213883	0.05177674467320272
0.0002620130725548311	0.05237737490400093
0.0002654679440239091	0.05299027870160703
0.0002689938298496561	0.05361545607988844
0.0002725907301336101	0.05425290706772187
0.0002762586449150425	0.05490263167718474
0.0002799975744190091	0.05556462995237415
0.0002838075185966947	0.0562389019012596
0.0002876884775848477	0.05692544754730119
0.000291640451519275	0.05762426692542905
0.0002956634404423903	0.05833536005205337
0.0002997574443945434	0.05905872694282305
0.0003039224635653314	0.05979436763703698
0.000308158497996258	0.06054228214965722
0.0003124655477682865	0.06130247050973639
0.000316843592007186	0.06207492326197009
0.000318111950885969	0.0622814114357871
0.0003188273464260318	0.06238786769262501
0.0003195353508517445	0.06249256504613903
0.0003202362079277363	0.06259535404648392
0.0003209299177030883	0.06269623470940121
0.0003216164801306506	0.06279520702244158
0.0003222958951643002	0.06289227097847955
0.0003229681628561085	0.06298742658532598
0.0003236332832575048	0.0630806738577267
0.0003242912563167159	0.06317201278387438
0.0003249420819959685	0.06326144335670406
0.000325585762941449	0.06334896496084119
0.000326228414178193	0.06343305464147497
0.0003268544820960984	0.06351758600945442
0.0003274733488115459	0.0636002224106131
0.0003280850142663771	0.06368096390529197
0.0003286894783504717	0.06375981054425688
0.0003292867408087141	0.06383676235171715
0.000329876801530753	0.06391181937960629
0.0003304543185901676	0.06398628044573992
0.0003183244311860418	0.06718409125592574
0.00031785734925531	0.0675082404856136
0.0003173709584045177	0.06783346744095232
0.000316865258452895	0.06815977202210474
0.0003163402493688716	0.06848715415882371
0.0003157959309115905	0.06881561375010792
0.000315232303094687	0.06914515072216197
0.0003146291463313187	0.0694625732667631
0.0002899643468151054	0.0541287695941432
0.0002883531822098768	0.05381320286512557
0.0002867130188829975	0.0534923337128415
0.0002850438569279422	0.05316616208623914
0.000283345696313494	0.0528346879118572
0.0002816185369862643	0.05249791110918921
0.0002798623790153048	0.05215583162494025
0.0002780772224416178	0.05180844939956056
0.0002762678358854748	0.05143319620611157
0.0002781422370170098	0.03333492971013921
0.0002763809973742767	0.0324428603127378
0.0002745917301427815	0.03154088367575095
0.000272774435321479	0.03062899983799716
0.000270929112946307	0.02970720883920465
0.0002690557631786295	0.02877551073851057
0.0002671543859795403	0.02783390556408754
0.0002652740514427387	0.0269153817598776
0.0002920560101997141	0.04525997726331948
0.0002907604532850202	0.0447521665751993
0.0002894422217298496	0.04423804770745504
0.0002881013154523355	0.04371762068434272
0.000286737734533499	0.04319088553701649
0.000285351478853428	0.04265784227940839
0.0002839425484785078	0.04211849094691288
0.0002824925549203684	0.04160173022364293
0.0002724937531192732	0.05453121245060086
0.000270842001478733	0.05424843345144036
0.0002691661394972309	0.05396112543302056
0.0002673968875214871	0.05362160904865396
0.0002655750353607997	0.0532579564553103
0.0002637279199090837	0.05288898125382097
0.0002618555410263468	0.05251468337688653
0.0002598777070220443	0.05204776134810316
0.0002269863693683379	0.01795725816222412
0.0002244826069704456	0.01696100282966214
0.002422215149417485	0.3970317286003214
-8.553909192499604e-05	-0.06000184397987809
-6.677430991570373e-05	-0.04898274988272316
-0.0001121786583732024	-0.08061370235517604
-3.261470926119184e-05	0.005103014998283729
-3.129800721121001e-05	0.005553980588678701
-2.981651034832898e-05	0.005932375613018392
-2.384509143180634e-06	-0.03446669308972133
-9.72336555096668e-07	-0.03426901840225961
-0.0001076037630951628	-0.1066954411334325
-0.0001060247650661595	-0.106329602977918
-0.0001229638551381775	-0.01697857674443405
-0.0001211078196768166	-0.01652531692635609
-0.0001189428758876963	-0.01594158487233547
7.355305793388138e-05	0.108477886185961
7.591390237121122e-05	0.1089641811392506
0.0002922876213682774	0.05682298905557051
0.000294488679659592	0.05733903888296338
0.0002975278767318135	0.05764136657166334
0.0002997168014796243	0.05815519543361734
0.0003018748690266519	0.05862261755773119
0.0003039661164265142	0.05902426391897275
0.0003060497751221534	0.05942460332482142
0.0003081258449711437	0.05982363573463484
0.0003101943260916139	0.06022136115427898
0.0003122552183784463	0.06061777954716578
0.000314308521944042	0.06101289092462121
0.0003163542366421731	0.06140669523562415
0.0003183923624499471	0.06179919246966832
0.0003204228994530258	0.06219038261836942
0.0003224458425170333	0.06258026337753429
0.0003237413078405582	0.06283793858076028
0.0003210113817346957	0.06236405744194047
0.0003182806764376157	0.06189162796500911
0.0003155511093345863	0.06141947451457013
0.0003128226803716723	0.06094759705730781
0.0003100953895896191	0.06047599559384422
0.0003073692369289989	0.06000467009185351
0.0003046442223767702	0.05953362053961518
0.00030192034592731	0.05906284691442754
0.000299197607664193	0.05859234922178125
0.0002964760073787609	0.05812212740455624
0.0002937555457882853	0.05765218168169353
0.0002916150415106043	0.05728276969086259
0.0002925795618706964	0.05745103934420832
0.0002935387834320014	0.05761729251292871
0.000294491154838529	0.05778254373166029
0.0002954103654716524	0.05798825502810949
0.0002963147837333788	0.05820547830203774
0.0002972128892072224	0.05842085104182332
0.0002981046817957753	0.0586343732482983
0.0002989901615783112	0.05884604493740018
0.0002998693285069973	0.05905586611799336
0.0003007421825305238	0.0592638367927515
0.0003016087237355251	0.05946995698111026
0.0003024689520190741	0.05967422668588707
0.0003033228674747425	0.05987664592663645
0.0003041704700478801	0.06007721470921951
0.0003050117596810301	0.06027593302981765
0.0003058467364248581	0.06047280091030868
0.0003066754003118126	0.06066781837247899
0.0003074977512978994	0.06086098541555523
0.0003083137893640795	0.06105230204776427
0.0003091235144694419	0.06124176826867161
0.0003099269266504587	0.06142938410097246
0.0003107240259520047	0.06161514956481235
0.00031151481226957	0.0617990646500278
0.0003122992856887719	0.06198112938500847
0.0003130774461690752	0.06216134377010708
0.0003138492936853918	0.06233970781735689
0.0003146148282518374	0.06251622153118092
0.0003153740497998408	0.06269088492375299
0.00031612696329103	0.06286370130919099
0.0003168765030121816	0.06303664255545263
0.0003177456940392443	0.06329237790330379
0.0003186064743646012	0.06354485399601074
0.0003194588440737597	0.06379407085947177
0.000320302803224751	0.06404002852431449
0.00032113835181542	0.06428272699603875
0.0003219654898121282	0.06452216628521919
0.0003227842173940755	0.06475834643815694
0.000323594534400485	0.06499126743956406
0.0003243964409433198	0.06522092932299774
0.0003251899371055095	0.06544733212032565
0.0003259750228692722	0.06567047583950733
0.0003267516982101714	0.06589036049144378
0.0003275199632080772	0.06610698609959635
0.0003282798179886488	0.06632035270576236
0.0003290312623804958	0.06653046029252761
0.0003297742965162908	0.06673730889690296
0.0003305089204706791	0.0669408985439949
0.0003312351341661518	0.06714122923704888
0.0003319529377385684	0.06733830101208976
0.000332662331115545	0.06753211387277037
0.0003333633144291484	0.06772266785330942
0.0003340558876452274	0.06790996296539734
0.0003347400508050679	0.06809399922957823
0.0003354158038798834	0.06827477665349914
0.0003360831470049678	0.06845229527515721
0.0003367420877089071	0.06862651927728738
0.0003373980940498266	0.06877144854084025
0.0003380592062812723	0.06884885319047222
0.0003387115301791452	0.06892480356895284
0.0003393550658514811	0.06899929967370988
0.00033998981320262	0.06907234145742738
0.0003406157723478545	0.0691439289187869
0.0003412329431782043	0.06921406201236298
0.0003418413258027963	0.06928274073769888
0.0003424409201837442	0.06934996505576013
0.0003430317262797019	0.06941573493507454
0.0003436137441817269	0.06948005037233332
0.0003441869738027467	0.06954291131904272
0.0003447514152541903	0.06960431777701109
0.0003453070684778622	0.06966426970862716
0.0003458539334952438	0.0697227670918891
0.0003463920102520368	0.06977980989172153
0.000346921298857362	0.06983539810085089
0.0003474417992609089	0.06988953168941492
0.0003479535114267162	0.06994221061931086
0.0003484564354098571	0.06999343488392434
0.0003489505712603941	0.07004320445379673
0.0003494359189276922	0.07009151930624798
0.0003499124783868392	0.07013837940672117
0.0003503802497295015	0.07018378474803597
0.000350839232915292	0.07022773529299482
0.0003512894278973645	0.0702702310122401
0.0003517307532834029	0.07031121874556957
0.0003520762638990946	0.07029407381458631
0.0003523441020930883	0.07023061124754167
0.0003526071831634393	0.07016831830323303
0.0003528655070012543	0.07010719493647087
0.0003531190736489231	0.07004724112927568
0.0003533678829686955	0.06998845682694246
0.0003536119349394797	0.06993084199966891
0.000353851229557441	0.06987439662430371
0.0003540857666696284	0.06981912064459454
0.0003543155463187275	0.06976501404315975
0.0003545405684054014	0.06971207677701195
0.0003547608328654016	0.0696603088092278
0.0003549763395941155	0.06960971009014355
0.0003551870885997533	0.06956028059628455
0.0003553930798557126	0.06951202029991102
0.0003555943132189257	0.06946492914513329
0.0003557907887319836	0.06941900711508361
0.000355982506333306	0.06937425417179893
0.0003561694658239869	0.06933067025329091
0.0003563516672450925	0.06928825534421376
0.000356529110590853	0.06924700940710485
0.0003567017957017891	0.06920693239533809
0.0003568697226718373	0.06916802429778623
0.0003570328912542772	0.06913028504063008
0.0003571913014794628	0.06909371460381319
0.0003573449533449792	0.06905831296349979
0.0003574937950026967	0.06902409258051313
0.0003575295893464142	0.0690176149328922
0.0003575395355808499	0.06901748049004433
0.0003575494604046946	0.06901735123736809
0.0003575593638485491	0.06901722721668871
0.0003575692458010732	0.06901710842836781
0.0003575791061474707	0.06901699488808184
0.0003575889449152784	0.06901688662125068
0.0003575987619437407	0.06901678363390228
0.0003576085572501764	0.06901668595410379
0.0003576183306885517	0.06901659358481699
0.0003576280822745625	0.06901650656052863
0.0003576378119015279	0.06901642488356825
0.0003576475194503272	0.06901634857031401
0.0003576572049493738	0.06901627765087222
0.0003576668682336467	0.06901621212140553
0.0003576765093322481	0.06901615202014313
0.0003576861281266434	0.0690160973569335
0.0003576957245604924	0.0690160481420149
0.000357705298456988	0.06901600438173348
0.0003577148499425009	0.06901596612329514
0.0003577243788592143	0.06901593336536163
0.0003577338851329206	0.06901590612912818
0.0003577433686516023	0.06901588441990157
0.0003577528294302254	0.06901586827087755
0.0003577622673259624	0.06901585768566179
0.0003577716823354593	0.06901585269782047
0.0003577810446568937	0.06901586071542377
0.0003577900219302272	0.0690159644818161
0.0003577989985167579	0.06901606832255108
0.0003578079743531457	0.06901617222954083
0.000357816949384085	0.06901627618980863
0.0003578259237279013	0.06901638023175784
0.0003578348972642044	0.06901648432435323
0.0003578438701063141	0.06901658849510929
0.0003578528421898651	0.06901669273144766
0.0003578618134814295	0.06901679702422601
0.0003578707840156678	0.0690169013806501
0.000357879753848425	0.06901700581774671
0.0003578887229250497	0.0690171103160019
0.0003578976912047708	0.06901721487292899
0.0003579066587783768	0.06901731950290792
0.0003579156255451696	0.06901742419346558
0.0003579245916037371	0.06901752895855788
0.0003579335569076244	0.06901763378425879
0.0003579425214512936	0.06901773868338738
0.0003579514851915825	0.06901784363796193
0.0003579604482168251	0.06901794866422992
0.0003579694104420202	0.06901805375175121
0.0003579783719022206	0.06901815890488448
0.0003579873326582904	0.06901826413215438
0.0003579962926437768	0.06901836942490405
0.0003580052518721482	0.06901847478274188
0.0003580142102915429	0.06901858020417033
0.0003580231679910012	0.06901868569679957
0.000358032124881604	0.069018791247769
0.0003580410810581448	0.06901889687474902
0.0003580500364146474	0.06901900255817488
0.0003580589910629435	0.06901910832067466
0.0003580679448899777	0.06901921413593641
0.0003580768980475003	0.06901932003623819
0.000358085850339918	0.06901942598815602
0.0003580948018633435	0.06901953200482436
0.000358103752672742	0.06901963809880432
0.0003581127026558516	0.06901974424955525
0.0003581216519179065	0.06901985047603305
0.0003581306003694781	0.06901995676207891
0.0003581395481322447	0.06902006312997892
0.0003581484950414578	0.06902016955015432
0.000358157441161369	0.06902027603384311
0.0003581663865657174	0.06902038259685388
0.0003581753311942964	0.06902048922401977
0.0003581842750476178	0.06902059591928755
0.0003581932180748896	0.06902070267255798
0.0003580340252929461	0.06897939711453242
0.0005459963383638238	0.1270422187996181
0.0003835347245480915	0.07414777737590665
0.0003835252048620605	0.07414789231464154
0.0003835156842237892	0.07414800733366146
0.0003835061625691071	0.07414812242718904
0.0003834966398652117	0.07414823758464385
0.0003834871162012756	0.07414835282157946
0.0003834775914768291	0.07414846812085051
0.0003834680657825365	0.07414858350237787
0.0003834585390348101	0.07414869895144793
0.0003834490113167914	0.07414881447549618
0.0003834394825926627	0.07414893007676483
0.0003834299527972911	0.07414904573750436
0.000383420422034219	0.07414916148395392
0.0003834108902145951	0.07414927729131764
0.0003834013574202269	0.07414939318262309
0.0003833918236069788	0.07414950914474065
0.000383382288720428	0.07414962517003489
0.0003833727528699416	0.0741497412776819
0.0003833632159919289	0.07414985745871772
0.0003833536780482791	0.07414997370665657
0.0003833441390766988	0.07415009002277008
0.0003833345991346975	0.07415020642174497
0.0003833250581580551	0.07415032289561514
0.0003833155161196284	0.07415043943374153
0.0003833059730963944	0.07415055605093132
0.0003832964289964062	0.07415067273322157
0.0003832868839630853	0.07415078950812662
0.0003832773378043009	0.07415090633457867
0.0003832677906143241	0.07415102323826481
0.0003832582424439841	0.07415114022273618
0.0003832486932365872	0.07415125727908393
0.0003832391429518217	0.0741513744014872
0.0003832295916769288	0.07415149160486648
0.000383220039366405	0.07415160888416883
0.0003832104860252168	0.0741517262344752
0.0003832009315966997	0.0741518436504237
0.0003831913761244758	0.07415196114068164
0.000383181819666954	0.07415207870904106
0.0003831722621679065	0.07415219635579995
0.0003831627036229876	0.07415231407426118
0.0003831531439960128	0.07415243185643847
0.0003831435833237079	0.07415254971497948
0.0003831340216482958	0.07415266765284252
0.0003831244588900617	0.07415278565868884
0.00038311489512907	0.07415290374685291
0.0003831053303217175	0.07415302190378693
0.0003830957644670999	0.0741531401396834
0.0003830861975138283	0.07415325843801096
0.0003830766295593869	0.07415337682033979
0.0003830670605094141	0.07415349526814133
0.000383057490455858	0.07415361379871303
0.0003830480432407801	0.07415370152835078
0.0003832791451847997	0.07409388162323376
0.0003832670402869947	0.07409463088324537
0.0003832549549762694	0.07409537505522205
0.0003832428894118376	0.0740961141436111
0.0003832308435606333	0.07409684811005281
0.0003832188175946191	0.07409757695457095
0.0003832068115344638	0.07409830065556176
0.0003831948253948991	0.07409901918376473
0.0003831828593540525	0.07409973253781843
0.000383170913417738	0.07410044069248679
0.0003831589876123056	0.07410114362120068
0.00038314708206404	0.0741018413183385
0.0003831351968776208	0.07410253377225429
0.0003831233320331493	0.07410322094895455
0.0003831114876939477	0.07410390284974076
0.0003830996638870205	0.07410457944704756
0.0003830878606678492	0.07410525071935117
0.000383076078075076	0.07410591664567708
0.0003830643162184949	0.07410657721588496
0.000383052575265177	0.07410723242963767
0.0003830408550903241	0.07410788223424919
0.0003830291559122042	0.07410852663903031
0.0003830174777041075	0.07410916560823994
0.0003830058206298727	0.07410979913879344
0.0003829941846679819	0.0741104271989849
0.0003829825699839753	0.07411104979072936
0.0003829709765479828	0.07411166687133861
0.0003829594045313398	0.07411227844842548
0.000382971375584899	0.07410722537018719
0.000427564130448757	0.06318868779131395
0.0004270597085636706	0.06331012553066723
0.0004265600997784498	0.06343038089351447
0.0004260653042523266	0.06354945393116644
0.0004255753219964138	0.06366734467767679
0.0004250901530718642	0.06378405316884517
0.0004246097974881483	0.06389957943595097
0.0004241342554082466	0.0640139235366632
0.0004236635267942264	0.06412708549794319
0.0004231976118045796	0.06423906536755516
0.0004227365104019512	0.06434986317150383
0.0004222802227475874	0.06445947896853764
0.0004218287488513401	0.06456791278805579
0.0004213820887307672	0.0646751646607634
0.0004209402424911025	0.06478123463093223
0.0004205032102462456	0.06488612275445477
0.0004200709920047801	0.06498982905915321
0.0004196435878331545	0.06509235358470335
0.0004192209977477464	0.06519369636310413
0.0004188032219009255	0.06529385744699136
0.0004183902603104506	0.06539283687278374
0.0004179821129898098	0.06549063467415857
0.0004175787800449921	0.06558725089227546
0.0004171802615902579	0.06568268557856109
0.0004167865576393058	0.06577693876725925
0.0004163976682043982	0.06587001048927289
0.0004160135934502096	0.06596190080146046
0.0004156732874980858	0.06607805707153755
0.0004517272658939721	0.08991205495782571
0.0004509513371523958	0.08973567002232703
0.0004501842987073301	0.08956075808760941
0.000449426150513644	0.08938731917654608
0.0004486768926142699	0.08921535332374347
0.0004479365250466356	0.08904486056459875
0.0004472050477120503	0.08887584091086642
0.0004464824607041439	0.08870829441055023
0.0004457687639668404	0.08854222107656685
0.0004450639575021853	0.08837762094463421
0.0004443680412530165	0.08821449403230212
0.0004436810153065382	0.08805284038544846
0.0004430028796214725	0.08789266002413448
0.0004423336341339979	0.08773395296588582
0.0004416732789404944	0.0875767192601528
0.0004410218139386488	0.08742095891239093
0.0004403792392227195	0.08726667197156328
0.0004397455546918307	0.08711385845515128
0.0004391207604312699	0.08696251840031331
0.0004385048563997406	0.08681265183197101
0.000437897842535692	0.08666425876754826
0.0004372997189307117	0.08651733925730591
0.0004367104855352635	0.0863718933148858
0.0004361301422959536	0.08622792096375653
0.0004355586893022419	0.08608542225261875
0.0004349961264613053	0.08594439719027583
0.0004344424538041764	0.08580484581620164
0.0004338976713819607	0.08566676816739462
0.0004333566484132286	0.08555406145153267
0.0004297246640401374	0.1000583797819924
0.0004292433763276078	0.09975060633902157
0.0004287705946760441	0.09944612927882543
0.0004283063190111125	0.09914494856990622
0.0004278505493871986	0.09884706421231157
0.0004274032856892189	0.09855247616656064
0.0004269645279682167	0.09826118442725308
0.0004265342761500537	0.09797318896278569
0.0004261125301526568	0.09768848974669526
0.000425699290042472	0.09740708677423739
0.0004252945556933878	0.09712898000510629
0.0004248983272150283	0.0968541694451214
0.0004245106043765325	0.09658265503946874
0.0004241313872528252	0.09631443677990335
0.0004237606758523643	0.09604951465990696
0.0004233984700501611	0.09578788863233702
0.0004230447699623417	0.09552955871199785
0.0004226995753519631	0.09527452483301553
0.0004223628862917153	0.09502278699586154
0.0004220347027925724	0.09477434518865913
0.0004217150247831168	0.09452919937872213
0.0004214038521725276	0.09428734953881593
0.0004211011850289612	0.09404879565901364
0.0004208070232208035	0.09381353770558692
0.0004205213668197634	0.09358157567317103
0.0004202442157353493	0.09335290952950531
0.0004199755698885192	0.09312753924450279
0.000419683494939952	0.09288395431198128
0.0004050386550986426	0.08298129450529057
0.0004049913604308533	0.08289753085582698
0.0004049504523648141	0.08281563866855084
0.0004049159308110803	0.08273561791429888
0.0004048877958235341	0.08265746859166147
0.0004048660474657932	0.08258119069587261
0.0004048506856840017	0.0825067842080378
0.0004048417104916309	0.08243424911654627
0.000404839121860246	0.0823635854017449
0.0004048429198775142	0.08229479306549951
0.0004048531044683616	0.08222787208061476
0.0004048696757765947	0.08216282246040457
0.0004048926336224061	0.08209964416518468
0.0004049219781105865	0.08203833719123389
0.0004049577092953044	0.08197890154125283
0.000404999827134781	0.08192133719046404
0.0004050483315946629	0.08186564412143649
0.0004051032227756447	0.08181182234049855
0.0004051645005893531	0.08175987181520386
0.0004052321650928326	0.08170979254581566
0.0004053062163408509	0.08166158452695928
0.0004053866542994304	0.08161524773694698
0.0004054734789722715	0.08157078216625875
0.0004055666903248423	0.08152818779472967
0.0004056662884516992	0.08148746462229911
0.0004057722733157356	0.08144861263712666
0.0004058846448869293	0.08141163181106471
0.0004060034032602554	0.08137652215472134
0.000406135479879582	0.0813325286282789
0.0004087107352078635	0.07748634593447438
0.0004088057110634241	0.07752399067513832
0.0004089075589949502	0.07756274530516354
0.000409016279130293	0.07760260986349407
0.0004091318712993908	0.07764358434581183
0.0004092543356648982	0.07768566879727197
0.0004093836722124209	0.07772886324353641
0.0004095198809054969	0.07777316769356399
0.0004096629618236959	0.07781858218294779
0.0004098129150343064	0.07786510674526861
0.0004099697405130217	0.07791274139883102
0.0004101334382429576	0.07796148615833012
0.0004103040083284909	0.07801134106826577
0.0004104814507608689	0.07806230614225564
0.0004106657655115304	0.07811438140178922
0.000410856952644635	0.0781675668786041
0.0004110550122418602	0.07822186260275286
0.0004112599442770733	0.07827726859739143
0.0004114720151333684	0.07833388909558188
0.0006627709169883234	0.1219128839775658
0.0006585650285117525	0.121080969982607
0.0006541645170450595	0.120340008645555
0.0006497271124013573	0.1195925923408864
0.0006452528145626518	0.1188387210825456
0.000640741623479179	0.118078394870692
0.0006361935391024518	0.117311613716268
0.0006316085612678153	0.1165383776026031
0.000626986690077078	0.1157586865603307
0.0006223415380174285	0.1149873749799941
0.0006215899952357335	0.1184911850033002
0.0006167394315853125	0.117563582823415
0.0006118564945686938	0.116630277019884
0.0006069380721701245	0.115690601797127
0.0003773147540190761	0.07386779209075776
0.0003784818831104758	0.07415037061335043
0.0003801846800310436	0.07425606328551237
0.0003822343803307272	0.07428396872175026
0.0003842496734448564	0.07432719263278213
0.0003862308343014785	0.07438591475900012
0.0003884165726369138	0.07461581437548226
0.0003908476982144381	0.07504350802048242
0.0003932046707447347	0.07546060187101303
0.0003954874621545234	0.07586722571037657
0.0003976801003212869	0.07633841605608997
0.00039977355987444	0.07691656890139696
0.0004017966436242789	0.07746636270992728
0.0004037550957298742	0.07799087065038339
0.0004068401250365476	0.07912340286956765
0.0004084145883623323	0.07943617221359818
0.0004099389670225408	0.07973428846489408
0.0004114132831803875	0.08001771735082872
0.0004128451703381079	0.08027456018880372
0.0004142500128280269	0.08048083688617112
0.0004156000185358455	0.08067987015464831
0.0004168952234028758	0.08087169913978948
0.0004181460705289492	0.08106770043766463
0.0004193883806560463	0.08130749518304495
0.0004202001622699524	0.08127594301568669
0.0004214223282869865	0.08155191338755825
0.0004225709221183371	0.08180225926628677
0.0004235215459799758	0.08194123862998284
0.0004241354209619234	0.08185039943254192
0.0004047237826952459	0.07810622018399348
0.000403913926675002	0.07760052065928837
0.0004031613320909577	0.07710185612424907
0.0004023118369061552	0.07651986913301558
0.0004019573984369738	0.07637551050886868
0.0004018489432333563	0.07646382735290505
0.0004017782305257569	0.0765579604871105
0.0004017452605431266	0.07665791007880514
0.0004017500333554787	0.07676367627495775
0.0004017941649888039	0.07687519586174209
0.0004022728964211398	0.07688995525678914
0.0004026256280069718	0.07681778520486097
0.000403013578451394	0.07675579328877112
0.0004034367476947904	0.07670397941402488
0.0004038946096600203	0.07666198884513371
0.0004041645337390007	0.0764799628036567
0.0004040807521201399	0.07604631687675138
0.000404044042485639	0.07563082351214816
0.0004040544045489888	0.07523348256251111
0.0004041118381540055	0.07485429390699487
0.0004042162055545469	0.0744938938102457
0.0004042913335337698	0.07450962392438536
0.0004043898989906636	0.07465434191455615
0.0004045361561507708	0.07480633012998907
0.000241657999120017	0.04529220744354153
0.0002318247508187606	0.04371007563189264
0.0002222483106754556	0.04215875960609756
0.0002135068646449921	0.04114005901081337
0.0002047662033700858	0.04010980714440532
0.0001960263272504877	0.03906800426388967
0.000187287236553444	0.03801465061135184
0.0001785492448095263	0.03694967172368781
0.0001703340719142351	0.03574581796333171
0.000162562008995078	0.03442253648706018
0.0001547639002083962	0.03309425842609669
0.0001469397459805872	0.03176098366308896
0.0001390895468349777	0.03042271208821002
0.0001312135859473361	0.02907955220323741
0.0003743084984740226	0.07124335403613527
0.0003751570447258447	0.07128066936856324
0.0003758454847295731	0.07141412895471244
0.0003765310246010015	0.07154666484725951
0.000377213664243246	0.07167827703080971
0.0003778934037807187	0.07180896553617989
0.0003785702430609621	0.07193873033620532
0.0003792441822875217	0.07206757147506926
0.0003799152213317177	0.07219548893461834
0.0003805833602983042	0.07232248273549696
0.0003812485990460624	0.07244855286399285
0.0003819109377711339	0.0725736993546254
0.0003825703763552709	0.0726979221931728
0.0003832269148340191	0.0728212213908412
0.0003838805532364671	0.07294359696053668
0.0003845312916076163	0.07306504890802491
0.0003851791298659105	0.07318557722804415
0.0003858240680616787	0.07330518193966655
0.0003864661062125978	0.07342386304437697
0.000387105244319393	0.07354162055071299
0.0003877414823923208	0.0736584544621513
0.0003883748204916334	0.07377436479791326
0.000389011207182706	0.07389583572035854
0.0003912659847587455	0.0757828610884704
0.0003918793673529817	0.07588374134480898
0.0003924903404331926	0.07598423243322466
0.0003930989040452221	0.07608433435452426
0.0003937050582254459	0.07618404710557977
0.0003943088028578927	0.07628337066152875
0.0003949101379946453	0.07638230502084757
0.0003955090636225905	0.07648085017671852
0.0003961055797260541	0.07657900611627749
0.000396699686302471	0.07667677282866581
0.0003972913833500076	0.07677415031335616
0.0003978806708951151	0.07687113856130484
0.0003984675488850697	0.07696773755617214
0.000399052017264561	0.07706394728177939
0.0003996340760651196	0.07715976773529146
0.0004002137252832206	0.07725519891154545
0.0004007909649163881	0.07735024079732697
0.0004013657949911734	0.07744489338765176
0.0004019382154048993	0.07753915666440449
0.0004025082262535342	0.07763303063088194
0.0004030758273703646	0.0777265152513912
0.0004036410189485203	0.07781961055194307
0.0004042038008340802	0.07791231650118263
0.0004047641730520218	0.07800463309110843
0.0004053221356144895	0.07809656031602281
0.0004058776885392368	0.07818809817179996
0.0004064308317406007	0.07827924663724359
0.0004069815652415994	0.07837000570721893
0.0004075298890850549	0.07846037538130929
0.0004080758031704807	0.0785503556342383
0.0004086193075309956	0.07863994646524936
0.0004091604021617686	0.07872914785951621
0.000409699087048275	0.07881795981405323
0.0004102353622377298	0.07890638232347667
0.0004107692276195857	0.0789944153646953
0.0004113006831711448	0.0790820589267881
0.0004118297290507682	0.07916931302386408
0.0004123563650879298	0.07925617762039062
0.0004128805913769845	0.07934265272638455
0.0004134024077609416	0.0794287383046476
0.0004139218144235366	0.0795144343792387
0.000414438811212684	0.07959974091922496
0.0004149533982179539	0.07968465792536265
0.0004154655753243996	0.0797691853773099
0.0004159753425760726	0.079853323268485
0.0004164826999616408	0.07993707158861638
0.000416987647518916	0.08002043034258391
0.0004174901851450473	0.0801033994989816
0.0004179903128762491	0.08018597905784151
0.0004184880307120433	0.08026816900817742
0.0004189833386741695	0.08034996935037297
0.0004194762366635903	0.08043138005475259
0.0004199667247245568	0.08051240112268788
0.0004204548028446918	0.08059303254352981
0.0004209404710100699	0.08067327430797047
0.0004214237292640625	0.08075312641381517
0.0004219045775044539	0.08083258883636442
0.0004223830157531279	0.08091166156806359
0.0004228615983734195	0.08098640683003862
