"x' (mrad)"	"y' (mrad)"	"Power Density (kW/mm<sup>2</sup>)"
1.60000e+0	1.85000e-1	2.55857e-4
2.00000e+0	1.85000e-1	2.59025e-4
2.40000e+0	1.85000e-1	2.59561e-4
2.80000e+0	1.85000e-1	2.49848e-4
3.20000e+0	1.85000e-1	2.56217e-4
3.60000e+0	1.85000e-1	2.46693e-4
4.00000e+0	1.85000e-1	2.41745e-4
4.40000e+0	1.85000e-1	2.31762e-4
4.80000e+0	1.85000e-1	2.24181e-4
5.20000e+0	1.85000e-1	2.16216e-4
5.60000e+0	1.85000e-1	2.08235e-4
6.00000e+0	1.85000e-1	2.00216e-4
6.40000e+0	1.85000e-1	1.91940e-4
6.80000e+0	1.85000e-1	1.83293e-4
7.20000e+0	1.85000e-1	1.74041e-4
7.60000e+0	1.85000e-1	1.63911e-4
8.00000e+0	1.85000e-1	1.52452e-4
8.40000e+0	1.85000e-1	1.38916e-4
8.80000e+0	1.85000e-1	1.21809e-4
9.20000e+0	1.85000e-1	1.00062e-4
9.60000e+0	1.85000e-1	7.32410e-5
1.00000e+1	1.85000e-1	3.16305e-5
0.00000e+0	1.90000e-1	2.16215e-4
4.00000e-1	1.90000e-1	2.20163e-4
8.00000e-1	1.90000e-1	2.27131e-4
1.20000e+0	1.90000e-1	2.33987e-4
1.60000e+0	1.90000e-1	2.39436e-4
2.00000e+0	1.90000e-1	2.42263e-4
2.40000e+0	1.90000e-1	2.42931e-4
2.80000e+0	1.90000e-1	2.32536e-4
3.20000e+0	1.90000e-1	2.39760e-4
3.60000e+0	1.90000e-1	2.30877e-4
4.00000e+0	1.90000e-1	2.24217e-4
4.40000e+0	1.90000e-1	2.17241e-4
4.80000e+0	1.90000e-1	2.09807e-4
5.20000e+0	1.90000e-1	2.02348e-4
5.60000e+0	1.90000e-1	1.94878e-4
6.00000e+0	1.90000e-1	1.87373e-4
6.40000e+0	1.90000e-1	1.79627e-4
6.80000e+0	1.90000e-1	1.71533e-4
7.20000e+0	1.90000e-1	1.62874e-4
7.60000e+0	1.90000e-1	1.53393e-4
8.00000e+0	1.90000e-1	1.42666e-4
8.40000e+0	1.90000e-1	1.29996e-4
8.80000e+0	1.90000e-1	1.14368e-4
9.20000e+0	1.90000e-1	9.44403e-5
9.60000e+0	1.90000e-1	6.85281e-5
1.00000e+1	1.90000e-1	2.95737e-5
0.00000e+0	1.95000e-1	2.02365e-4
4.00000e-1	1.95000e-1	2.06047e-4
8.00000e-1	1.95000e-1	2.12565e-4
1.20000e+0	1.95000e-1	2.18976e-4
1.60000e+0	1.95000e-1	2.24068e-4
2.00000e+0	1.95000e-1	2.26664e-4
2.40000e+0	1.95000e-1	2.27362e-4
2.80000e+0	1.95000e-1	2.18327e-4
3.20000e+0	1.95000e-1	2.23800e-4
3.60000e+0	1.95000e-1	2.16066e-4
4.00000e+0	1.95000e-1	2.08957e-4
4.40000e+0	1.95000e-1	2.03451e-4
4.80000e+0	1.95000e-1	1.96348e-4
5.20000e+0	1.95000e-1	1.89364e-4
5.60000e+0	1.95000e-1	1.82375e-4
6.00000e+0	1.95000e-1	1.75349e-4
6.40000e+0	1.95000e-1	1.68100e-4
6.80000e+0	1.95000e-1	1.60525e-4
7.20000e+0	1.95000e-1	1.52421e-4
7.60000e+0	1.95000e-1	1.43547e-4
8.00000e+0	1.95000e-1	1.33506e-4
8.40000e+0	1.95000e-1	1.21648e-4
8.80000e+0	1.95000e-1	1.07196e-4
9.20000e+0	1.95000e-1	8.87385e-5
9.60000e+0	1.95000e-1	6.41136e-5
1.00000e+1	1.95000e-1	2.76638e-5
0.00000e+0	2.00000e-1	1.89401e-4
4.00000e-1	2.00000e-1	1.92835e-4
8.00000e-1	2.00000e-1	1.98930e-4
1.20000e+0	2.00000e-1	2.04925e-4
1.60000e+0	2.00000e-1	2.09687e-4
2.00000e+0	2.00000e-1	2.12136e-4
2.40000e+0	2.00000e-1	2.12789e-4
2.80000e+0	2.00000e-1	2.06384e-4
3.20000e+0	2.00000e-1	2.08528e-4
3.60000e+0	2.00000e-1	2.02199e-4
4.00000e+0	2.00000e-1	1.95593e-4
4.40000e+0	2.00000e-1	1.90388e-4
4.80000e+0	2.00000e-1	1.83748e-4
5.20000e+0	2.00000e-1	1.77212e-4
5.60000e+0	2.00000e-1	1.70671e-4
6.00000e+0	2.00000e-1	1.64096e-4
6.40000e+0	2.00000e-1	1.57312e-4
6.80000e+0	2.00000e-1	1.50222e-4
7.20000e+0	2.00000e-1	1.42638e-4
7.60000e+0	2.00000e-1	1.34332e-4
8.00000e+0	2.00000e-1	1.24934e-4
8.40000e+0	2.00000e-1	1.13835e-4
8.80000e+0	2.00000e-1	1.00299e-4
9.20000e+0	2.00000e-1	8.30137e-5
9.60000e+0	2.00000e-1	5.99796e-5
1.00000e+1	2.00000e-1	2.58899e-5
0.00000e+0	2.05000e-1	1.77263e-4
4.00000e-1	2.05000e-1	1.80466e-4
8.00000e-1	2.05000e-1	1.86166e-4
1.20000e+0	2.05000e-1	1.91771e-4
1.60000e+0	2.05000e-1	1.96226e-4
2.00000e+0	2.05000e-1	1.98569e-4
2.40000e+0	2.05000e-1	1.99145e-4
2.80000e+0	2.05000e-1	1.95585e-4
3.20000e+0	2.05000e-1	1.94195e-4
3.60000e+0	2.05000e-1	1.89216e-4
4.00000e+0	2.05000e-1	1.83540e-4
4.40000e+0	2.05000e-1	1.78081e-4
4.80000e+0	2.05000e-1	1.71951e-4
5.20000e+0	2.05000e-1	1.65835e-4
5.60000e+0	2.05000e-1	1.59715e-4
6.00000e+0	2.05000e-1	1.53561e-4
6.40000e+0	2.05000e-1	1.47212e-4
6.80000e+0	2.05000e-1	1.40577e-4
7.20000e+0	2.05000e-1	1.33479e-4
7.60000e+0	2.05000e-1	1.25706e-4
8.00000e+0	2.05000e-1	1.16910e-4
8.40000e+0	2.05000e-1	1.06521e-4
8.80000e+0	2.05000e-1	9.37509e-5
9.20000e+0	2.05000e-1	7.74609e-5
9.60000e+0	2.05000e-1	5.61088e-5
1.00000e+1	2.05000e-1	2.42363e-5
0.00000e+0	2.10000e-1	1.65894e-4
4.00000e-1	2.10000e-1	1.68881e-4
8.00000e-1	2.10000e-1	1.74210e-4
1.20000e+0	2.10000e-1	1.79451e-4
1.60000e+0	2.10000e-1	1.83619e-4
2.00000e+0	2.10000e-1	1.85856e-4
2.40000e+0	2.10000e-1	1.86364e-4
2.80000e+0	2.10000e-1	1.84836e-4
3.20000e+0	2.10000e-1	1.81047e-4
3.60000e+0	2.10000e-1	1.77056e-4
4.00000e+0	2.10000e-1	1.72225e-4
4.40000e+0	2.10000e-1	1.66558e-4
4.80000e+0	2.10000e-1	1.60902e-4
5.20000e+0	2.10000e-1	1.55179e-4
5.60000e+0	2.10000e-1	1.49453e-4
6.00000e+0	2.10000e-1	1.43694e-4
6.40000e+0	2.10000e-1	1.37753e-4
6.80000e+0	2.10000e-1	1.31544e-4
7.20000e+0	2.10000e-1	1.24901e-4
7.60000e+0	2.10000e-1	1.17627e-4
8.00000e+0	2.10000e-1	1.09395e-4
8.40000e+0	2.10000e-1	9.96716e-5
8.80000e+0	2.10000e-1	8.76236e-5
9.20000e+0	2.10000e-1	7.22712e-5
9.60000e+0	2.10000e-1	5.24844e-5
1.00000e+1	2.10000e-1	2.26876e-5
0.00000e+0	2.15000e-1	1.55256e-4
4.00000e-1	2.15000e-1	1.58041e-4
8.00000e-1	2.15000e-1	1.63024e-4
1.20000e+0	2.15000e-1	1.67924e-4
1.60000e+0	2.15000e-1	1.71823e-4
2.00000e+0	2.15000e-1	1.73933e-4
2.40000e+0	2.15000e-1	1.74405e-4
2.80000e+0	2.15000e-1	1.73655e-4
3.20000e+0	2.15000e-1	1.69162e-4
3.60000e+0	2.15000e-1	1.65681e-4
4.00000e+0	2.15000e-1	1.61349e-4
4.40000e+0	2.15000e-1	1.55827e-4
4.80000e+0	2.15000e-1	1.50565e-4
5.20000e+0	2.15000e-1	1.45211e-4
5.60000e+0	2.15000e-1	1.39853e-4
6.00000e+0	2.15000e-1	1.34463e-4
6.40000e+0	2.15000e-1	1.28903e-4
6.80000e+0	2.15000e-1	1.23092e-4
7.20000e+0	2.15000e-1	1.16876e-4
7.60000e+0	2.15000e-1	1.10068e-4
8.00000e+0	2.15000e-1	1.02364e-4
8.40000e+0	2.15000e-1	9.32632e-5
8.80000e+0	2.15000e-1	8.19493e-5
9.20000e+0	2.15000e-1	6.75388e-5
9.60000e+0	2.15000e-1	4.90951e-5
1.00000e+1	2.15000e-1	2.12346e-5
0.00000e+0	2.20000e-1	1.45340e-4
4.00000e-1	2.20000e-1	1.47938e-4
8.00000e-1	2.20000e-1	1.52599e-4
1.20000e+0	2.20000e-1	1.57182e-4
1.60000e+0	2.20000e-1	1.60829e-4
2.00000e+0	2.20000e-1	1.62799e-4
2.40000e+0	2.20000e-1	1.63258e-4
2.80000e+0	2.20000e-1	1.62396e-4
3.20000e+0	2.20000e-1	1.58392e-4
3.60000e+0	2.20000e-1	1.55080e-4
4.00000e+0	2.20000e-1	1.50986e-4
4.40000e+0	2.20000e-1	1.45864e-4
4.80000e+0	2.20000e-1	1.40933e-4
5.20000e+0	2.20000e-1	1.35921e-4
5.60000e+0	2.20000e-1	1.30905e-4
6.00000e+0	2.20000e-1	1.25860e-4
6.40000e+0	2.20000e-1	1.20655e-4
6.80000e+0	2.20000e-1	1.15216e-4
7.20000e+0	2.20000e-1	1.09396e-4
7.60000e+0	2.20000e-1	1.03023e-4
8.00000e+0	2.20000e-1	9.58108e-5
8.40000e+0	2.20000e-1	8.72908e-5
8.80000e+0	2.20000e-1	7.67068e-5
9.20000e+0	2.20000e-1	6.32249e-5
9.60000e+0	2.20000e-1	4.59379e-5
1.00000e+1	2.20000e-1	1.98775e-5
0.00000e+0	2.25000e-1	1.36142e-4
4.00000e-1	2.25000e-1	1.38567e-4
8.00000e-1	2.25000e-1	1.42929e-4
1.20000e+0	2.25000e-1	1.47219e-4
1.60000e+0	2.25000e-1	1.50631e-4
2.00000e+0	2.25000e-1	1.52460e-4
2.40000e+0	2.25000e-1	1.52917e-4
2.80000e+0	2.25000e-1	1.51522e-4
3.20000e+0	2.25000e-1	1.48560e-4
3.60000e+0	2.25000e-1	1.45248e-4
4.00000e+0	2.25000e-1	1.41257e-4
4.40000e+0	2.25000e-1	1.36644e-4
4.80000e+0	2.25000e-1	1.31998e-4
5.20000e+0	2.25000e-1	1.27304e-4
5.60000e+0	2.25000e-1	1.22606e-4
6.00000e+0	2.25000e-1	1.17880e-4
6.40000e+0	2.25000e-1	1.13005e-4
6.80000e+0	2.25000e-1	1.07910e-4
7.20000e+0	2.25000e-1	1.02459e-4
7.60000e+0	2.25000e-1	9.64889e-5
8.00000e+0	2.25000e-1	8.97327e-5
8.40000e+0	2.25000e-1	8.17513e-5
8.80000e+0	2.25000e-1	7.18678e-5
9.20000e+0	2.25000e-1	5.92734e-5
9.60000e+0	2.25000e-1	4.30106e-5
1.00000e+1	2.25000e-1	1.86173e-5
0.00000e+0	2.30000e-1	1.27651e-4
4.00000e-1	2.30000e-1	1.29917e-4
8.00000e-1	2.30000e-1	1.34003e-4
1.20000e+0	2.30000e-1	1.38023e-4
1.60000e+0	2.30000e-1	1.41218e-4
2.00000e+0	2.30000e-1	1.42918e-4
2.40000e+0	2.30000e-1	1.43372e-4
2.80000e+0	2.30000e-1	1.41464e-4
3.20000e+0	2.30000e-1	1.39495e-4
3.60000e+0	2.30000e-1	1.36174e-4
4.00000e+0	2.30000e-1	1.32272e-4
4.40000e+0	2.30000e-1	1.28134e-4
4.80000e+0	2.30000e-1	1.23752e-4
5.20000e+0	2.30000e-1	1.19351e-4
5.60000e+0	2.30000e-1	1.14946e-4
6.00000e+0	2.30000e-1	1.10515e-4
6.40000e+0	2.30000e-1	1.05944e-4
6.80000e+0	2.30000e-1	1.01167e-4
7.20000e+0	2.30000e-1	9.60559e-5
7.60000e+0	2.30000e-1	9.04584e-5
8.00000e+0	2.30000e-1	8.41231e-5
8.40000e+0	2.30000e-1	7.66390e-5
8.80000e+0	2.30000e-1	6.74032e-5
9.20000e+0	2.30000e-1	5.56294e-5
9.60000e+0	2.30000e-1	4.03095e-5
1.00000e+1	2.30000e-1	1.74544e-5
0.00000e+0	2.35000e-1	1.19814e-4
4.00000e-1	2.35000e-1	1.21934e-4
8.00000e-1	2.35000e-1	1.25765e-4
1.20000e+0	2.35000e-1	1.29535e-4
1.60000e+0	2.35000e-1	1.32532e-4
2.00000e+0	2.35000e-1	1.34115e-4
2.40000e+0	2.35000e-1	1.34562e-4
2.80000e+0	2.35000e-1	1.32354e-4
3.20000e+0	2.35000e-1	1.31064e-4
3.60000e+0	2.35000e-1	1.27798e-4
4.00000e+0	2.35000e-1	1.24025e-4
4.40000e+0	2.35000e-1	1.20273e-4
4.80000e+0	2.35000e-1	1.16142e-4
5.20000e+0	2.35000e-1	1.12011e-4
5.60000e+0	2.35000e-1	1.07877e-4
6.00000e+0	2.35000e-1	1.03717e-4
6.40000e+0	2.35000e-1	9.94277e-5
6.80000e+0	2.35000e-1	9.49440e-5
7.20000e+0	2.35000e-1	9.01468e-5
7.60000e+0	2.35000e-1	8.48929e-5
8.00000e+0	2.35000e-1	7.89462e-5
8.40000e+0	2.35000e-1	7.19210e-5
8.80000e+0	2.35000e-1	6.32738e-5
9.20000e+0	2.35000e-1	5.22469e-5
9.60000e+0	2.35000e-1	3.78172e-5
1.00000e+1	2.35000e-1	1.63819e-5
0.00000e+0	2.40000e-1	1.12538e-4
4.00000e-1	2.40000e-1	1.14522e-4
8.00000e-1	2.40000e-1	1.18117e-4
1.20000e+0	2.40000e-1	1.21655e-4
1.60000e+0	2.40000e-1	1.24467e-4
2.00000e+0	2.40000e-1	1.25948e-4
2.40000e+0	2.40000e-1	1.26382e-4
2.80000e+0	2.40000e-1	1.24069e-4
3.20000e+0	2.40000e-1	1.23175e-4
3.60000e+0	2.40000e-1	1.20023e-4
4.00000e+0	2.40000e-1	1.16417e-4
4.40000e+0	2.40000e-1	1.12967e-4
4.80000e+0	2.40000e-1	1.09077e-4
5.20000e+0	2.40000e-1	1.05196e-4
5.60000e+0	2.40000e-1	1.01314e-4
6.00000e+0	2.40000e-1	9.74071e-5
6.40000e+0	2.40000e-1	9.33783e-5
6.80000e+0	2.40000e-1	8.91670e-5
7.20000e+0	2.40000e-1	8.46612e-5
7.60000e+0	2.40000e-1	7.97263e-5
8.00000e+0	2.40000e-1	7.41404e-5
8.40000e+0	2.40000e-1	6.75413e-5
8.80000e+0	2.40000e-1	5.94312e-5
9.20000e+0	2.40000e-1	4.90873e-5
9.60000e+0	2.40000e-1	3.55040e-5
1.00000e+1	2.40000e-1	1.53873e-5
0.00000e+0	2.45000e-1	1.05726e-4
4.00000e-1	2.45000e-1	1.07583e-4
8.00000e-1	2.45000e-1	1.10957e-4
1.20000e+0	2.45000e-1	1.14279e-4
1.60000e+0	2.45000e-1	1.16918e-4
2.00000e+0	2.45000e-1	1.18307e-4
2.40000e+0	2.45000e-1	1.18724e-4
2.80000e+0	2.45000e-1	1.16468e-4
3.20000e+0	2.45000e-1	1.15732e-4
3.60000e+0	2.45000e-1	1.12745e-4
4.00000e+0	2.45000e-1	1.09337e-4
4.40000e+0	2.45000e-1	1.06120e-4
4.80000e+0	2.45000e-1	1.02462e-4
5.20000e+0	2.45000e-1	9.88172e-5
5.60000e+0	2.45000e-1	9.51702e-5
6.00000e+0	2.45000e-1	9.15000e-5
6.40000e+0	2.45000e-1	8.77153e-5
6.80000e+0	2.45000e-1	8.37591e-5
7.20000e+0	2.45000e-1	7.95261e-5
7.60000e+0	2.45000e-1	7.48899e-5
8.00000e+0	2.45000e-1	6.96418e-5
8.40000e+0	2.45000e-1	6.34416e-5
8.80000e+0	2.45000e-1	5.58259e-5
9.20000e+0	2.45000e-1	4.61122e-5
9.60000e+0	2.45000e-1	3.33389e-5
1.00000e+1	2.45000e-1	1.44569e-5
0.00000e+0	2.50000e-1	9.92761e-5
4.00000e-1	2.50000e-1	1.01014e-4
8.00000e-1	2.50000e-1	1.04178e-4
1.20000e+0	2.50000e-1	1.07295e-4
1.60000e+0	2.50000e-1	1.09771e-4
2.00000e+0	2.50000e-1	1.11076e-4
2.40000e+0	2.50000e-1	1.11473e-4
2.80000e+0	2.50000e-1	1.09405e-4
3.20000e+0	2.50000e-1	1.08638e-4
3.60000e+0	2.50000e-1	1.05853e-4
4.00000e+0	2.50000e-1	1.02669e-4
4.40000e+0	2.50000e-1	9.96320e-5
4.80000e+0	2.50000e-1	9.62004e-5
5.20000e+0	2.50000e-1	9.27777e-5
5.60000e+0	2.50000e-1	8.93538e-5
6.00000e+0	2.50000e-1	8.59076e-5
6.40000e+0	2.50000e-1	8.23540e-5
6.80000e+0	2.50000e-1	7.86392e-5
7.20000e+0	2.50000e-1	7.46645e-5
7.60000e+0	2.50000e-1	7.03111e-5
8.00000e+0	2.50000e-1	6.53830e-5
8.40000e+0	2.50000e-1	5.95605e-5
8.80000e+0	2.50000e-1	5.24057e-5
9.20000e+0	2.50000e-1	4.32806e-5
9.60000e+0	2.50000e-1	3.12896e-5
1.00000e+1	2.50000e-1	1.35768e-5
